Date;Client;ClientMACAddress;BaseRadioMAC;Slot;UserName;IPAddress;Reason;ReasonCode;TxPkts;TxBytes;RxPkts;RxBytes
2021-02-02 17:16:32;Association;de:d5:c4:d0:64:7c;18:8b:9d:b3:cd:00;0;unknown;172.30.67.97
2021-04-16 07:40:24;Association;96:54:f8:69:2c:4e;d4:a0:2a:4b:50:70;0;0603822172;172.30.105.5
2021-04-16 07:40:24;Association;96:54:f8:69:2c:4e;d4:a0:2a:4b:50:70;0;0603822172;172.30.105.5
2021-04-16 07:40:20;Association;c0:dc:da:66:2f:30;70:b3:17:8d:1e:a0;1;unknown;172.30.67.40
2021-04-16 07:40:19;Association;fc:a6:21:5d:75:40;18:8b:9d:b3:cd:00;0;0602915043;172.30.104.244
2021-04-16 07:40:19;Association;fc:a6:21:5d:75:40;18:8b:9d:b3:cd:00;0;0602915043;172.30.104.244
2021-04-16 07:40:19;Association;0a:7f:66:4e:c6:d4;ec:bd:1d:51:b4:d0;0;unknown;192.168.183.54
2021-04-16 07:40:18;Association;c0:f4:e6:a5:ab:5f;d4:a0:2a:4b:2b:80;0;unknown;192.168.183.37
2021-04-16 07:40:18;Association;c0:f4:e6:a5:ab:5f;d4:a0:2a:4b:2b:80;0;unknown;192.168.183.37
2021-04-16 07:40:16;Association;d6:56:c3:3d:7c:a4;5c:83:8f:23:58:a0;0;unknown;unknown
2021-04-16 07:40:15;Association;3c:dc:bc:12:0e:5c;70:b3:17:8d:20:60;0;0603822172;172.30.105.8
2021-04-16 07:40:15;Association;3c:dc:bc:12:0e:5c;70:b3:17:8d:20:60;0;0603822172;172.30.105.8
2021-04-16 07:40:14;Association;d0:16:b4:71:0c:bc;d4:a0:2a:4b:58:70;0;unknown;192.168.182.129
2021-04-16 07:40:11;Association;0a:7f:66:4e:c6:d4;5c:83:8f:bb:d4:70;0;unknown;192.168.183.54
2021-04-16 07:40:11;Association;fc:a6:21:5d:75:40;00:08:2f:33:b6:c0;0;0602915043;172.30.104.244
2021-04-16 07:40:11;Association;fc:a6:21:5d:75:40;00:08:2f:33:b6:c0;0;0602915043;172.30.104.244
2021-04-16 07:40:10;Association;fc:a6:21:5d:75:40;5c:83:8f:b6:c5:10;0;0602915043;172.30.104.244
2021-04-16 07:40:10;Association;fc:a6:21:5d:75:40;5c:83:8f:b6:c5:10;0;0602915043;172.30.104.244
2021-04-16 07:40:09;Association;fc:a6:21:5d:75:40;5c:83:8f:b6:c5:10;0;0602915043;172.30.104.244
2021-04-16 07:40:09;Association;fc:a6:21:5d:75:40;5c:83:8f:b6:c5:10;0;0602915043;172.30.104.244
2021-04-16 07:40:08;Association;28:27:bf:56:91:d5;5c:83:8f:bb:d4:70;0;unknown;192.168.182.124
2021-04-16 07:40:08;Association;fc:a6:21:5d:75:40;5c:83:8f:b6:c5:10;0;0602915043;172.30.104.244
2021-04-16 07:40:08;Association;fc:a6:21:5d:75:40;5c:83:8f:b6:c5:10;0;0602915043;172.30.104.244
2021-04-16 07:40:08;Association;3c:dc:bc:12:0e:5c;5c:83:8f:bf:2b:70;0;0603822172;172.30.105.8
2021-04-16 07:40:08;Association;3c:dc:bc:12:0e:5c;5c:83:8f:bf:2b:70;0;0603822172;172.30.105.8
2021-04-16 07:40:07;Association;c0:dc:da:66:2f:30;5c:83:8f:b6:c5:10;1;unknown;172.30.67.40
2021-04-16 07:40:05;Disassociated;90:63:3b:6d:7d:8e;70:b3:17:8d:3f:00;0;unknown;192.168.183.31;Previousauthenticationnolongervalid;2;36420l;48685001l;13905l;1184480l
2021-04-16 07:40:05;Association;c0:dc:da:66:2f:30;5c:83:8f:bf:2b:70;1;unknown;172.30.67.40
2021-04-16 07:40:04;Association;d8:c4:6a:9b:00:69;ec:bd:1d:3d:66:e0;1;unknown;192.168.182.127
2021-04-16 07:40:04;Association;0a:7f:66:4e:c6:d4;ec:bd:1d:51:b4:d0;0;unknown;192.168.183.54
2021-04-16 07:40:04;Association;fc:a6:21:5d:75:40;d4:a0:2a:4b:2b:20;0;0602915043;172.30.104.244
2021-04-16 07:40:04;Association;fc:a6:21:5d:75:40;d4:a0:2a:4b:2b:20;0;0602915043;172.30.104.244
2021-04-16 07:40:02;Association;96:54:f8:69:2c:4e;ec:bd:1d:51:b4:d0;0;0603822172;172.30.105.5
2021-04-16 07:40:02;Association;96:54:f8:69:2c:4e;ec:bd:1d:51:b4:d0;0;0603822172;172.30.105.5
2021-04-16 07:40:01;Association;f0:8a:76:34:7d:82;ec:bd:1d:51:b4:d0;0;0602359705;172.30.105.1
2021-04-16 07:40:01;Association;f0:8a:76:34:7d:82;ec:bd:1d:51:b4:d0;0;0602359705;172.30.105.1
2021-04-16 07:40:01;Association;28:27:bf:56:91:d5;d4:a0:2a:4b:50:70;0;unknown;192.168.182.124
2021-04-16 07:40:01;Association;d0:16:b4:71:0c:bc;5c:83:8f:9f:9f:80;0;unknown;192.168.182.129
2021-04-16 07:40:00;Association;96:54:f8:69:2c:4e;d4:a0:2a:4b:50:70;0;0603822172;172.30.105.5
2021-04-16 07:40:00;Association;96:54:f8:69:2c:4e;d4:a0:2a:4b:50:70;0;0603822172;172.30.105.5
2021-04-16 07:39:59;Association;c0:f4:e6:a5:ab:5f;ec:bd:1d:41:73:50;0;unknown;192.168.183.37
2021-04-16 07:39:57;Association;96:54:f8:69:2c:4e;ec:bd:1d:51:b4:d0;0;0603822172;172.30.105.5
2021-04-16 07:39:57;Association;96:54:f8:69:2c:4e;ec:bd:1d:51:b4:d0;0;0603822172;172.30.105.5
2021-04-16 07:39:57;Association;fc:a6:21:5d:75:40;00:08:2f:33:b6:c0;0;0602915043;172.30.104.244
2021-04-16 07:39:57;Association;fc:a6:21:5d:75:40;00:08:2f:33:b6:c0;0;0602915043;172.30.104.244
2021-04-16 07:39:57;Association;c0:dc:da:66:2f:30;18:8b:9d:b3:cd:00;1;unknown;172.30.67.40
2021-04-16 07:39:55;Association;96:54:f8:69:2c:4e;d4:a0:2a:4b:50:70;0;0603822172;172.30.105.5
2021-04-16 07:39:55;Association;96:54:f8:69:2c:4e;d4:a0:2a:4b:50:70;0;0603822172;172.30.105.5
2021-04-16 07:39:53;Association;c0:dc:da:66:2f:30;18:8b:9d:b3:cd:00;0;unknown;172.30.67.40
2021-04-16 07:39:52;Association;96:54:f8:69:2c:4e;ec:bd:1d:51:b4:d0;0;0603822172;172.30.105.5
2021-04-16 07:39:52;Association;96:54:f8:69:2c:4e;ec:bd:1d:51:b4:d0;0;0603822172;172.30.105.5
2021-04-16 07:39:52;Association;28:27:bf:56:91:d5;ec:bd:1d:51:b4:d0;0;unknown;192.168.182.124
2021-04-16 07:39:50;Association;d0:16:b4:71:0c:bc;5c:83:8f:c1:eb:00;0;unknown;192.168.182.129
2021-04-16 07:39:49;Association;96:54:f8:69:2c:4e;d4:a0:2a:4b:50:70;0;0603822172;172.30.105.5
2021-04-16 07:39:49;Association;96:54:f8:69:2c:4e;d4:a0:2a:4b:50:70;0;0603822172;172.30.105.5
2021-04-16 07:39:47;Association;0a:7f:66:4e:c6:d4;5c:83:8f:bb:d4:70;0;unknown;192.168.183.54
2021-04-16 07:39:46;Association;c0:dc:da:66:2f:30;18:8b:9d:b3:cd:00;1;unknown;172.30.67.40
2021-04-16 07:39:45;Disassociated;90:63:3b:6d:7d:8e;70:b3:17:8d:3f:00;0;unknown;192.168.183.31;4-WayHandshaketimeout;15;36420l;48685001l;13905l;1184480l
2021-04-16 07:39:44;Association;c0:dc:da:66:2f:30;d4:a0:2a:4b:53:e0;0;unknown;172.30.67.40
2021-04-16 07:39:42;Association;90:63:3b:6d:7d:8e;70:b3:17:8d:3f:00;0;unknown;192.168.183.31
2021-04-16 07:39:41;Association;c0:dc:da:66:2f:30;d4:a0:2a:4b:53:e0;0;unknown;172.30.67.40
2021-04-16 07:39:41;Association;96:54:f8:69:2c:4e;ec:bd:1d:51:b4:d0;0;0603822172;172.30.105.5
2021-04-16 07:39:41;Association;96:54:f8:69:2c:4e;ec:bd:1d:51:b4:d0;0;0603822172;172.30.105.5
2021-04-16 07:39:40;Association;0a:7f:66:4e:c6:d4;ec:bd:1d:51:b4:d0;0;unknown;192.168.183.54
2021-04-16 07:39:40;Association;28:27:bf:56:91:d5;5c:83:8f:bb:d4:70;0;unknown;192.168.182.124
2021-04-16 07:39:39;Association;96:54:f8:69:2c:4e;d4:a0:2a:4b:50:70;0;0603822172;172.30.105.5
2021-04-16 07:39:39;Association;96:54:f8:69:2c:4e;d4:a0:2a:4b:50:70;0;0603822172;172.30.105.5
2021-04-16 07:39:37;Association;d0:16:b4:71:0c:bc;ec:bd:1d:52:79:d0;0;unknown;192.168.182.129
2021-04-16 07:39:37;Association;96:54:f8:69:2c:4e;ec:bd:1d:51:b4:d0;0;0603822172;172.30.105.5
2021-04-16 07:39:37;Association;96:54:f8:69:2c:4e;ec:bd:1d:51:b4:d0;0;0603822172;172.30.105.5
2021-04-16 07:39:36;Association;c0:dc:da:66:2f:30;00:08:2f:33:b6:c0;1;unknown;172.30.67.40
2021-04-16 07:39:34;Association;fc:a6:21:5d:75:40;5c:83:8f:bf:2b:70;0;0602915043;172.30.104.244
2021-04-16 07:39:34;Association;fc:a6:21:5d:75:40;5c:83:8f:bf:2b:70;0;0602915043;172.30.104.244
2021-04-16 07:39:34;Association;90:06:28:40:49:85;00:08:2f:33:b6:c0;0;0603822172;172.30.105.10
2021-04-16 07:39:34;Association;90:06:28:40:49:85;00:08:2f:33:b6:c0;0;0603822172;172.30.105.10
2021-04-16 07:39:28;Association;0a:7f:66:4e:c6:d4;5c:83:8f:bb:d4:70;0;unknown;192.168.183.54
2021-04-16 07:39:27;Association;0a:7f:66:4e:c6:d4;ec:bd:1d:51:b4:d0;0;unknown;192.168.183.54
2021-04-16 07:39:27;Association;0a:7f:66:4e:c6:d4;5c:83:8f:bb:d4:70;0;unknown;192.168.183.54
2021-04-16 07:39:26;Association;fc:a6:21:5d:75:40;00:08:2f:33:b6:c0;0;0602915043;172.30.104.244
2021-04-16 07:39:26;Association;fc:a6:21:5d:75:40;00:08:2f:33:b6:c0;0;0602915043;172.30.104.244
2021-04-16 07:39:24;Association;3c:dc:bc:12:0e:5c;d4:a0:2a:4b:58:70;0;0603822172;172.30.105.8
2021-04-16 07:39:24;Association;3c:dc:bc:12:0e:5c;d4:a0:2a:4b:58:70;0;0603822172;172.30.105.8
2021-04-16 07:39:22;Association;96:54:f8:69:2c:4e;d4:a0:2a:4b:50:70;0;0603822172;172.30.105.5
2021-04-16 07:39:22;Association;96:54:f8:69:2c:4e;d4:a0:2a:4b:50:70;0;0603822172;172.30.105.5
2021-04-16 07:39:21;Association;c0:dc:da:66:2f:30;5c:83:8f:bf:2b:70;1;unknown;172.30.67.40
2021-04-16 07:39:21;Association;14:01:52:a6:0d:36;5c:83:8f:ac:52:c0;0;unknown;192.168.183.33
2021-04-16 07:39:17;Association;ce:69:fc:56:3b:c5;d4:a0:2a:4b:53:e0;0;unknown;192.168.183.32
2021-04-16 07:39:16;Association;96:54:f8:69:2c:4e;ec:bd:1d:51:b4:d0;0;0603822172;172.30.105.5
2021-04-16 07:39:16;Association;96:54:f8:69:2c:4e;ec:bd:1d:51:b4:d0;0;0603822172;172.30.105.5
2021-04-16 07:39:15;Association;90:63:3b:6d:7d:8e;5c:83:8f:ce:d5:90;0;unknown;192.168.183.31
2021-04-16 07:39:15;Association;96:54:f8:69:2c:4e;5c:83:8f:bb:d4:70;0;0603822172;172.30.105.5
2021-04-16 07:39:15;Association;96:54:f8:69:2c:4e;5c:83:8f:bb:d4:70;0;0603822172;172.30.105.5
2021-04-16 07:39:12;Association;96:54:f8:69:2c:4e;d4:a0:2a:4b:50:70;0;0603822172;172.30.105.5
2021-04-16 07:39:12;Association;96:54:f8:69:2c:4e;d4:a0:2a:4b:50:70;0;0603822172;172.30.105.5
2021-04-16 07:39:12;Association;90:06:28:40:49:85;5c:83:8f:bf:2b:70;0;0603822172;172.30.105.10
2021-04-16 07:39:12;Association;90:06:28:40:49:85;5c:83:8f:bf:2b:70;0;0603822172;172.30.105.10
2021-04-16 07:39:09;Association;96:54:f8:69:2c:4e;ec:bd:1d:51:b4:d0;0;0603822172;172.30.105.5
2021-04-16 07:39:09;Association;96:54:f8:69:2c:4e;ec:bd:1d:51:b4:d0;0;0603822172;172.30.105.5
2021-04-16 07:39:07;Association;90:63:3b:6d:7d:8e;70:b3:17:7d:b5:80;0;unknown;192.168.183.31
2021-04-16 07:39:07;Association;90:63:3b:6d:7d:8e;70:b3:17:8d:3f:00;0;unknown;192.168.183.31
2021-04-16 07:39:06;Association;96:54:f8:69:2c:4e;d4:a0:2a:4b:50:70;1;0603822172;172.30.105.5
2021-04-16 07:39:06;Association;96:54:f8:69:2c:4e;d4:a0:2a:4b:50:70;1;0603822172;172.30.105.5
2021-04-16 07:39:06;Association;28:27:bf:56:91:d5;d4:a0:2a:4b:50:70;0;unknown;192.168.182.124
2021-04-16 07:39:05;Association;ce:69:fc:56:3b:c5;d4:a0:2a:4b:2b:20;0;unknown;192.168.183.32
2021-04-16 07:39:03;Association;c0:dc:da:66:2f:30;18:8b:9d:b3:cd:00;1;unknown;172.30.67.40
2021-04-16 07:39:02;Association;96:54:f8:69:2c:4e;d4:a0:2a:4b:50:70;0;0603822172;172.30.105.5
2021-04-16 07:39:02;Association;96:54:f8:69:2c:4e;d4:a0:2a:4b:50:70;0;0603822172;172.30.105.5
2021-04-16 07:39:01;Disassociated;2e:6e:bd:bb:b5:8a;d4:a0:2a:4b:58:70;0;1705621397;172.30.105.19;4-WayHandshaketimeout;15;568l;628192l;472l;61156l
2021-04-16 07:39:00;Association;96:54:f8:69:2c:4e;d4:a0:2a:4b:50:70;1;0603822172;172.30.105.5
2021-04-16 07:39:00;Association;96:54:f8:69:2c:4e;d4:a0:2a:4b:50:70;1;0603822172;172.30.105.5
2021-04-16 07:38:59;Association;f0:8a:76:34:7d:82;d4:a0:2a:4b:50:70;0;0602359705;172.30.105.1
2021-04-16 07:38:59;Association;f0:8a:76:34:7d:82;d4:a0:2a:4b:50:70;0;0602359705;172.30.105.1
2021-04-16 07:38:58;Association;0a:7f:66:4e:c6:d4;ec:bd:1d:51:b4:d0;0;unknown;192.168.183.54
2021-04-16 07:38:58;Association;96:54:f8:69:2c:4e;5c:83:8f:bb:d4:70;0;0603822172;172.30.105.5
2021-04-16 07:38:58;Association;96:54:f8:69:2c:4e;5c:83:8f:bb:d4:70;0;0603822172;172.30.105.5
2021-04-16 07:38:58;Association;f0:8a:76:34:7d:82;5c:83:8f:bb:d4:70;0;0602359705;172.30.105.1
2021-04-16 07:38:58;Association;f0:8a:76:34:7d:82;5c:83:8f:bb:d4:70;0;0602359705;172.30.105.1
2021-04-16 07:38:57;Association;d0:16:b4:71:0c:bc;18:8b:9d:b3:cd:00;0;unknown;192.168.182.129
2021-04-16 07:38:57;Association;f0:8a:76:34:7d:82;ec:bd:1d:51:b4:d0;0;0602359705;172.30.105.1
2021-04-16 07:38:57;Association;f0:8a:76:34:7d:82;ec:bd:1d:51:b4:d0;0;0602359705;172.30.105.1
2021-04-16 07:38:57;Association;90:63:3b:6d:7d:8e;5c:83:8f:ce:d5:90;0;unknown;192.168.183.31
2021-04-16 07:38:56;Association;90:63:3b:6d:7d:8e;d4:a0:2a:4b:1f:40;0;unknown;192.168.183.31
2021-04-16 07:38:56;Association;90:63:3b:6d:7d:8e;d4:a0:2a:4b:1f:40;0;unknown;192.168.183.31
2021-04-16 07:38:56;Association;0a:7f:66:4e:c6:d4;5c:83:8f:bb:d4:70;0;unknown;192.168.183.54
2021-04-16 07:38:56;Association;90:63:3b:6d:7d:8e;d4:a0:2a:4b:1f:40;0;unknown;192.168.183.31
2021-04-16 07:38:55;Association;90:63:3b:6d:7d:8e;5c:83:8f:ce:d5:90;0;unknown;192.168.183.31
2021-04-16 07:38:54;Association;28:27:bf:56:91:d5;ec:bd:1d:51:b4:d0;0;unknown;192.168.182.124
2021-04-16 07:38:53;Association;90:63:3b:6d:7d:8e;5c:83:8f:bb:c6:d0;0;unknown;192.168.183.31
2021-04-16 07:38:49;Association;f0:8a:76:34:7d:82;d4:a0:2a:4b:50:70;0;0602359705;172.30.105.1
2021-04-16 07:38:49;Association;f0:8a:76:34:7d:82;d4:a0:2a:4b:50:70;0;0602359705;172.30.105.1
2021-04-16 07:38:49;Association;0a:7f:66:4e:c6:d4;ec:bd:1d:51:b4:d0;0;unknown;192.168.183.54
2021-04-16 07:38:48;Association;3c:dc:bc:12:0e:5c;00:08:2f:33:b6:c0;0;0603822172;172.30.105.8
2021-04-16 07:38:48;Association;3c:dc:bc:12:0e:5c;00:08:2f:33:b6:c0;0;0603822172;172.30.105.8
2021-04-16 07:38:48;Association;3c:dc:bc:12:0e:5c;d4:a0:2a:4b:58:70;0;0603822172;172.30.105.8
2021-04-16 07:38:48;Association;3c:dc:bc:12:0e:5c;d4:a0:2a:4b:58:70;0;0603822172;172.30.105.8
2021-04-16 07:38:48;Association;c0:dc:da:66:2f:30;5c:83:8f:bf:2b:70;1;unknown;172.30.67.40
2021-04-16 07:38:48;Association;3c:dc:bc:12:0e:5c;d4:a0:2a:4b:58:70;0;0603822172;172.30.105.8
2021-04-16 07:38:48;Association;3c:dc:bc:12:0e:5c;d4:a0:2a:4b:58:70;0;0603822172;172.30.105.8
2021-04-16 07:38:46;Association;ce:69:fc:56:3b:c5;d4:a0:2a:4b:53:e0;0;unknown;unknown
2021-04-16 07:38:43;Association;2e:6e:bd:bb:b5:8a;18:8b:9d:b3:cd:00;1;1705621397;unknown
2021-04-16 07:38:42;Association;0a:7f:66:4e:c6:d4;5c:83:8f:bb:d4:70;0;unknown;192.168.183.54
2021-04-16 07:38:41;Association;f0:8a:76:34:7d:82;5c:83:8f:bb:d4:70;0;0602359705;172.30.105.1
2021-04-16 07:38:41;Association;f0:8a:76:34:7d:82;5c:83:8f:bb:d4:70;0;0602359705;172.30.105.1
2021-04-16 07:38:40;Association;28:27:bf:56:91:d5;ec:bd:1d:41:73:50;0;unknown;192.168.182.124
2021-04-16 07:38:39;Association;96:54:f8:69:2c:4e;ec:bd:1d:41:73:50;0;0603822172;172.30.105.5
2021-04-16 07:38:39;Association;96:54:f8:69:2c:4e;ec:bd:1d:41:73:50;0;0603822172;172.30.105.5
2021-04-16 07:38:39;Association;d0:16:b4:71:0c:bc;00:08:2f:33:b6:c0;0;unknown;192.168.182.129
2021-04-16 07:38:38;Association;fc:a6:21:5d:75:40;d4:a0:2a:4b:53:e0;0;0602915043;172.30.104.244
2021-04-16 07:38:38;Association;fc:a6:21:5d:75:40;d4:a0:2a:4b:53:e0;0;0602915043;172.30.104.244
2021-04-16 07:38:37;Association;96:54:f8:69:2c:4e;ec:bd:1d:41:73:50;1;0603822172;172.30.105.5
2021-04-16 07:38:37;Association;96:54:f8:69:2c:4e;ec:bd:1d:41:73:50;1;0603822172;172.30.105.5
2021-04-16 07:38:35;Association;c0:dc:da:66:2f:30;18:8b:9d:b3:cd:00;1;unknown;172.30.67.40
2021-04-16 07:38:33;Association;28:27:bf:56:91:d5;58:97:bd:fa:6c:80;0;unknown;192.168.182.124
2021-04-16 07:38:22;Association;96:54:f8:69:2c:4e;ec:bd:1d:41:73:50;0;0603822172;172.30.105.5
2021-04-16 07:38:22;Association;96:54:f8:69:2c:4e;ec:bd:1d:41:73:50;0;0603822172;172.30.105.5
2021-04-16 07:38:22;Association;da:3e:eb:52:76:a7;ec:bd:1d:41:60:20;0;0604429993;172.30.104.246
2021-04-16 07:38:22;Association;da:3e:eb:52:76:a7;ec:bd:1d:41:60:20;0;0604429993;172.30.104.246
2021-04-16 07:38:19;Association;96:54:f8:69:2c:4e;5c:83:8f:26:5f:f0;1;0603822172;172.30.105.5
2021-04-16 07:38:19;Association;96:54:f8:69:2c:4e;5c:83:8f:26:5f:f0;1;0603822172;172.30.105.5
2021-04-16 07:38:18;Association;da:3e:eb:52:76:a7;d4:a0:2a:4b:53:e0;0;0604429993;172.30.104.246
2021-04-16 07:38:18;Association;da:3e:eb:52:76:a7;d4:a0:2a:4b:53:e0;0;0604429993;172.30.104.246
2021-04-16 07:38:18;Association;da:3e:eb:52:76:a7;d4:a0:2a:4b:53:e0;0;0604429993;172.30.104.246
2021-04-16 07:38:18;Association;da:3e:eb:52:76:a7;d4:a0:2a:4b:53:e0;0;0604429993;172.30.104.246
2021-04-16 07:38:17;Association;da:3e:eb:52:76:a7;d4:a0:2a:4b:53:e0;0;0604429993;172.30.104.246
2021-04-16 07:38:17;Association;da:3e:eb:52:76:a7;d4:a0:2a:4b:53:e0;0;0604429993;172.30.104.246
2021-04-16 07:38:17;Association;96:54:f8:69:2c:4e;5c:83:8f:26:5f:f0;0;0603822172;172.30.105.5
2021-04-16 07:38:17;Association;96:54:f8:69:2c:4e;5c:83:8f:26:5f:f0;0;0603822172;172.30.105.5
2021-04-16 07:38:17;Association;c0:f4:e6:a5:ab:5f;5c:83:8f:bf:29:f0;0;unknown;192.168.183.37
2021-04-16 07:38:12;Association;96:54:f8:69:2c:4e;ec:bd:1d:41:73:50;0;0603822172;172.30.105.5
2021-04-16 07:38:12;Association;96:54:f8:69:2c:4e;ec:bd:1d:41:73:50;0;0603822172;172.30.105.5
2021-04-16 07:38:11;Association;c0:f4:e6:a5:ab:5f;5c:83:8f:c1:eb:e0;0;unknown;unknown
2021-04-16 07:38:09;Association;96:54:f8:69:2c:4e;5c:83:8f:ac:52:e0;0;0603822172;172.30.105.5
2021-04-16 07:38:09;Association;96:54:f8:69:2c:4e;5c:83:8f:ac:52:e0;0;0603822172;172.30.105.5
2021-04-16 07:38:04;Association;f0:8a:76:34:7d:82;ec:bd:1d:51:b4:d0;0;0602359705;172.30.105.1
2021-04-16 07:38:04;Association;f0:8a:76:34:7d:82;ec:bd:1d:51:b4:d0;0;0602359705;172.30.105.1
2021-04-16 07:38:01;Association;fc:a6:21:5d:75:40;5c:83:8f:bf:29:00;0;0602915043;172.30.104.244
2021-04-16 07:38:01;Association;fc:a6:21:5d:75:40;5c:83:8f:bf:29:00;0;0602915043;172.30.104.244
2021-04-16 07:37:59;Association;fc:a6:21:5d:75:40;5c:83:8f:bf:2d:00;0;0602915043;172.30.104.244
2021-04-16 07:37:59;Association;fc:a6:21:5d:75:40;5c:83:8f:bf:2d:00;0;0602915043;172.30.104.244
2021-04-16 07:37:58;Association;d8:9b:3b:a2:f8:6f;ec:bd:1d:3d:69:40;0;unknown;192.168.182.128
2021-04-16 07:37:58;Association;fc:a6:21:5d:75:40;5c:83:8f:bf:2d:00;0;0602915043;172.30.104.244
2021-04-16 07:37:58;Association;fc:a6:21:5d:75:40;5c:83:8f:bf:2d:00;0;0602915043;172.30.104.244
2021-04-16 07:37:56;Association;c0:dc:da:66:2f:30;5c:83:8f:c1:eb:70;1;unknown;172.30.67.40
2021-04-16 07:37:52;Association;c0:dc:da:66:2f:30;5c:83:8f:c1:eb:80;1;unknown;172.30.67.40
2021-04-16 07:37:51;Association;fc:a6:21:5d:75:40;5c:83:8f:bb:d4:70;0;0602915043;172.30.104.244
2021-04-16 07:37:51;Association;fc:a6:21:5d:75:40;5c:83:8f:bb:d4:70;0;0602915043;172.30.104.244
2021-04-16 07:37:51;Association;fc:19:99:5c:5a:5f;ec:bd:1d:51:b4:d0;0;0603822172;172.30.105.0
2021-04-16 07:37:51;Association;fc:19:99:5c:5a:5f;ec:bd:1d:51:b4:d0;0;0603822172;172.30.105.0
2021-04-16 07:37:50;Association;c0:dc:da:66:2f:30;5c:83:8f:9f:9f:80;0;unknown;172.30.67.40
2021-04-16 07:37:50;Disassociated;8a:c7:4c:cd:ee:c2;5c:83:8f:b6:c5:10;0;0602359705;172.30.105.16;Previousauthenticationnolongervalid;2;789l;781174l;799l;115338l
2021-04-16 07:37:48;Association;c0:dc:da:66:2f:30;5c:83:8f:c1:e6:d0;0;unknown;172.30.67.40
2021-04-16 07:37:42;Association;fc:19:99:5c:5a:5f;5c:83:8f:d7:f7:50;0;0603822172;172.30.105.0
2021-04-16 07:37:42;Association;fc:19:99:5c:5a:5f;5c:83:8f:d7:f7:50;0;0603822172;172.30.105.0
2021-04-16 07:37:41;Association;c0:dc:da:66:2f:30;5c:83:8f:c1:eb:70;1;unknown;172.30.67.40
2021-04-16 07:37:40;Association;fc:a6:21:5d:75:40;ec:bd:1d:41:60:50;0;0602915043;172.30.104.244
2021-04-16 07:37:40;Association;fc:a6:21:5d:75:40;ec:bd:1d:41:60:50;0;0602915043;172.30.104.244
2021-04-16 07:37:39;Association;f0:8a:76:34:7d:82;d4:a0:2a:4b:50:70;0;0602359705;172.30.105.1
2021-04-16 07:37:39;Association;f0:8a:76:34:7d:82;d4:a0:2a:4b:50:70;0;0602359705;172.30.105.1
2021-04-16 07:37:39;Association;c0:dc:da:66:2f:30;5c:83:8f:c1:ea:c0;1;unknown;172.30.67.40
2021-04-16 07:37:39;Association;f0:8a:76:34:7d:82;5c:83:8f:bb:d4:70;0;0602359705;172.30.105.1
2021-04-16 07:37:39;Association;f0:8a:76:34:7d:82;5c:83:8f:bb:d4:70;0;0602359705;172.30.105.1
2021-04-16 07:37:38;Association;28:27:bf:56:91:d5;ec:bd:1d:41:73:50;0;unknown;192.168.182.124
2021-04-16 07:37:36;Association;fc:a6:21:5d:75:40;ec:bd:1d:51:b4:d0;0;0602915043;172.30.104.244
2021-04-16 07:37:36;Association;fc:a6:21:5d:75:40;ec:bd:1d:51:b4:d0;0;0602915043;172.30.104.244
2021-04-16 07:37:34;Association;96:54:f8:69:2c:4e;5c:83:8f:ac:52:e0;1;0603822172;172.30.105.5
2021-04-16 07:37:34;Association;96:54:f8:69:2c:4e;5c:83:8f:ac:52:e0;1;0603822172;172.30.105.5
2021-04-16 07:37:33;Association;c0:dc:da:66:2f:30;5c:83:8f:26:5f:f0;1;unknown;172.30.67.40
2021-04-16 07:37:33;Association;c0:dc:da:66:2f:30;5c:83:8f:26:5f:f0;1;unknown;172.30.67.40
2021-04-16 07:37:33;Association;f0:8a:76:34:7d:82;ec:bd:1d:51:b4:d0;0;0602359705;172.30.105.1
2021-04-16 07:37:33;Association;f0:8a:76:34:7d:82;ec:bd:1d:51:b4:d0;0;0602359705;172.30.105.1
2021-04-16 07:37:32;Association;96:54:f8:69:2c:4e;5c:83:8f:c1:eb:e0;0;0603822172;172.30.105.5
2021-04-16 07:37:32;Association;96:54:f8:69:2c:4e;5c:83:8f:c1:eb:e0;0;0603822172;172.30.105.5
2021-04-16 07:37:31;Association;c0:dc:da:66:2f:30;5c:83:8f:bf:57:90;1;unknown;172.30.67.40
2021-04-16 07:37:31;Association;e8:93:09:79:69:75;d4:a0:2a:4b:2b:20;0;0602917817;unknown
2021-04-16 07:37:30;Association;96:54:f8:69:2c:4e;5c:83:8f:c1:eb:e0;1;0603822172;172.30.105.5
2021-04-16 07:37:30;Association;96:54:f8:69:2c:4e;5c:83:8f:c1:eb:e0;1;0603822172;172.30.105.5
2021-04-16 07:37:30;Disassociated;8a:c7:4c:cd:ee:c2;5c:83:8f:b6:c5:10;0;0602359705;172.30.105.16;IEEE802.1Xauthenticationfailed;23;789l;781174l;799l;115338l
2021-04-16 07:37:28;Association;96:54:f8:69:2c:4e;5c:83:8f:d7:df:e0;0;0603822172;172.30.105.5
2021-04-16 07:37:28;Association;96:54:f8:69:2c:4e;5c:83:8f:d7:df:e0;0;0603822172;172.30.105.5
2021-04-16 07:37:26;Association;f0:8a:76:34:7d:82;d4:a0:2a:4b:50:70;0;0602359705;172.30.105.1
2021-04-16 07:37:26;Association;f0:8a:76:34:7d:82;d4:a0:2a:4b:50:70;0;0602359705;172.30.105.1
